o_name,o_addr,o_lat,o_lon,d_name,d_addr,d_lat,d_lon,visited
서울사대부속초교 앞,종로구,37.57650757,127.0024567,서울보증보험본사 앞,종로구,37.57330704,127.0007095,13
서울사대부속초교 앞,종로구,37.57650757,127.0024567,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,14
서울사대부속초교 앞,종로구,37.57650757,127.0024567,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,11
서울사대부속초교 앞,종로구,37.57650757,127.0024567,종로플레이스,종로구,37.57320023,126.997963,16
서울사대부속초교 앞,종로구,37.57650757,127.0024567,성균관대 정문,종로구,37.58479691,126.9971314,16
KT혜화지사 앞,종로구,37.57714462,127.0020599,서울보증보험본사 앞,종로구,37.57330704,127.0007095,51
KT혜화지사 앞,종로구,37.57714462,127.0020599,종로5가역 4번출구,종로구,37.57117462,127.0022278,43
KT혜화지사 앞,종로구,37.57714462,127.0020599,원남동사거리,종로구,37.57606125,126.9976807,11
KT혜화지사 앞,종로구,37.57714462,127.0020599,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,84
KT혜화지사 앞,종로구,37.57714462,127.0020599,종로플레이스,종로구,37.57320023,126.997963,22
KT혜화지사 앞,종로구,37.57714462,127.0020599,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,16
KT혜화지사 앞,종로구,37.57714462,127.0020599,대학로 마로니에공원,종로구,37.57978439,127.002533,65
KT혜화지사 앞,종로구,37.57714462,127.0020599,성대입구 사거리,종로구,37.58250046,126.9985352,16
KT혜화지사 앞,종로구,37.57714462,127.0020599,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,11
KT혜화지사 앞,종로구,37.57714462,127.0020599,종로3가역 8번출구,종로구,37.5724678,126.99189,21
KT혜화지사 앞,종로구,37.57714462,127.0020599,서울사대부속초교 앞,종로구,37.57650757,127.0024567,14
KT혜화지사 앞,종로구,37.57714462,127.0020599,혜화역 1번출구,종로구,37.58385468,127.0018539,33
KT혜화지사 앞,종로구,37.57714462,127.0020599,종묘,종로구,37.5707016,126.994812,19
KT혜화지사 앞,종로구,37.57714462,127.0020599,청계8가 사거리,종로구,37.57222366,127.0227051,16
KT혜화지사 앞,종로구,37.57714462,127.0020599,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,13
KT혜화지사 앞,종로구,37.57714462,127.0020599,현대그룹(본사),종로구,37.57583618,127.0006943,12
성대입구 사거리,종로구,37.58250046,126.9985352,대학로 마로니에공원,종로구,37.57978439,127.002533,37
성대입구 사거리,종로구,37.58250046,126.9985352,현대그룹(본사),종로구,37.57583618,127.0006943,18
성대입구 사거리,종로구,37.58250046,126.9985352,서울사대부속초교 앞,종로구,37.57650757,127.0024567,26
성대입구 사거리,종로구,37.58250046,126.9985352,KT혜화지사 앞,종로구,37.57714462,127.0020599,20
성대입구 사거리,종로구,37.58250046,126.9985352,창경궁 입구,종로구,37.57897949,126.9964752,19
성대입구 사거리,종로구,37.58250046,126.9985352,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,22
성대입구 사거리,종로구,37.58250046,126.9985352,원남동사거리,종로구,37.57606125,126.9976807,60
성대입구 사거리,종로구,37.58250046,126.9985352,종로플레이스,종로구,37.57320023,126.997963,18
성대입구 사거리,종로구,37.58250046,126.9985352,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,44
성대입구 사거리,종로구,37.58250046,126.9985352,올림픽기념 국민생활관 로터리,종로구,37.58983612,126.9993439,14
성대입구 사거리,종로구,37.58250046,126.9985352,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,21
성대입구 사거리,종로구,37.58250046,126.9985352,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,26
성대입구 사거리,종로구,37.58250046,126.9985352,혜화동 로터리,종로구,37.58562851,127.000679,33
성대입구 사거리,종로구,37.58250046,126.9985352,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,14
성대입구 사거리,종로구,37.58250046,126.9985352,혜화역 1번출구,종로구,37.58385468,127.0018539,16
원남동사거리,종로구,37.57606125,126.9976807,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,17
원남동사거리,종로구,37.57606125,126.9976807,혜화역 3번출구 뒤,종로구,37.58156967,127.0017853,28
원남동사거리,종로구,37.57606125,126.9976807,대학로 마로니에공원,종로구,37.57978439,127.002533,39
원남동사거리,종로구,37.57606125,126.9976807,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,42
원남동사거리,종로구,37.57606125,126.9976807,국립어린이과학관,종로구,37.58194733,126.9973679,32
원남동사거리,종로구,37.57606125,126.9976807,KT혜화지사 앞,종로구,37.57714462,127.0020599,27
원남동사거리,종로구,37.57606125,126.9976807,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,35
원남동사거리,종로구,37.57606125,126.9976807,성대입구 사거리,종로구,37.58250046,126.9985352,43
원남동사거리,종로구,37.57606125,126.9976807,종로4가 사거리,종로구,37.57106781,126.9981918,11
원남동사거리,종로구,37.57606125,126.9976807,이화공영주차장,종로구,37.57660675,127.0055695,13
원남동사거리,종로구,37.57606125,126.9976807,혜화역 1번출구,종로구,37.58385468,127.0018539,22
원남동사거리,종로구,37.57606125,126.9976807,창경궁 입구,종로구,37.57897949,126.9964752,12
원남동사거리,종로구,37.57606125,126.9976807,혜화동 로터리,종로구,37.58562851,127.000679,17
원남동사거리,종로구,37.57606125,126.9976807,종로5가역 4번출구,종로구,37.57117462,127.0022278,14
원남동사거리,종로구,37.57606125,126.9976807,성균관대입구사거리(맥도날드),종로구,37.58327484,126.9988556,32
원남동사거리,종로구,37.57606125,126.9976807,서울사대부속초교 앞,종로구,37.57650757,127.0024567,17
원남동사거리,종로구,37.57606125,126.9976807,종로3가역 8번출구,종로구,37.5724678,126.99189,21
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,탑골공원 앞,종로구,37.57039642,126.9881897,15
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,70
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,을지로4가역 1번출구,중구,37.5667305,126.9966049,23
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,종로4가 사거리,종로구,37.57106781,126.9981918,28
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,75
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,동대문역 8번 출구,종로구,37.57014084,127.0093765,32
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,청계8가 사거리,종로구,37.57222366,127.0227051,37
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,101
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,대학로 마로니에공원,종로구,37.57978439,127.002533,29
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,창신역 1번출구 앞,종로구,37.57933426,127.0150833,56
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,동대문역6번출구,종로구,37.57146072,127.010788,33
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,CJ제일제당 앞,중구,37.56386566,127.0027466,27
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,창신역2번 출구,종로구,37.57998657,127.0150604,22
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,청계천 영도교,중구,37.5710144,127.0197449,94
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,창신3동주민센터,종로구,37.57772446,127.0152512,52
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,33
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,맥스타일 앞,중구,37.56918335,127.0098801,16
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,서울보증보험본사 앞,종로구,37.57330704,127.0007095,13
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,대신파이낸스센터,중구,37.56520844,126.9874268,16
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,KT혜화지사 앞,종로구,37.57714462,127.0020599,27
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,종로오가 지하쇼핑센터 14번출구,종로구,37.57114029,127.0006714,14
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,서울사대부속초교 앞,종로구,37.57650757,127.0024567,19
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,신당역 10번 출구,중구,37.56703186,127.0157929,16
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,24
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,을지로4가역 9번출구,중구,37.56605148,126.9979858,14
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,동대문디자인플라자,중구,37.5683136,127.0094605,25
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,청구역 2번출구 앞,중구,37.5604744,127.0140762,11
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,동대입구역 6번출구 뒤,중구,37.55887222,127.0055389,11
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,종로꽃시장 입구 옆,종로구,37.57131958,127.0072098,19
동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,동묘앞역 6번출구,종로구,37.5715332,127.0156174,13
청계8가 사거리,종로구,37.57222366,127.0227051,부산은행,중구,37.5664711,126.9792557,34
청계8가 사거리,종로구,37.57222366,127.0227051,광화문역 5번출구,종로구,37.56989288,126.9775696,21
청계8가 사거리,종로구,37.57222366,127.0227051,동대문역사문화공원역 5번출구,중구,37.56430817,127.0064774,21
청계8가 사거리,종로구,37.57222366,127.0227051,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,34
청계8가 사거리,종로구,37.57222366,127.0227051,청계천 영도교,중구,37.5710144,127.0197449,18
청계8가 사거리,종로구,37.57222366,127.0227051,동대문역 8번 출구,종로구,37.57014084,127.0093765,95
청계8가 사거리,종로구,37.57222366,127.0227051,동대문역사문화공원역 1번출구 뒤편,중구,37.56629944,127.0084915,21
청계8가 사거리,종로구,37.57222366,127.0227051,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,43
청계8가 사거리,종로구,37.57222366,127.0227051,신당역 10번 출구,중구,37.56703186,127.0157929,58
청계8가 사거리,종로구,37.57222366,127.0227051,창신3동주민센터,종로구,37.57772446,127.0152512,23
청계8가 사거리,종로구,37.57222366,127.0227051,맥스타일 앞,중구,37.56918335,127.0098801,41
청계8가 사거리,종로구,37.57222366,127.0227051,동묘앞역 6번출구,종로구,37.5715332,127.0156174,46
청계8가 사거리,종로구,37.57222366,127.0227051,신설동역 11번출구 뒤,종로구,37.57559204,127.02285,20
청계8가 사거리,종로구,37.57222366,127.0227051,대학로 마로니에공원,종로구,37.57978439,127.002533,17
청계8가 사거리,종로구,37.57222366,127.0227051,DDP 패션몰,중구,37.56764984,127.0118103,14
청계8가 사거리,종로구,37.57222366,127.0227051,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,18
청계8가 사거리,종로구,37.57222366,127.0227051,동대문디자인플라자,중구,37.5683136,127.0094605,14
청계8가 사거리,종로구,37.57222366,127.0227051,KEB하나은행 장충동지점,중구,37.56217194,127.0062637,12
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,동묘앞역 6번출구,종로구,37.5715332,127.0156174,26
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,청구역 2번출구 앞,중구,37.5604744,127.0140762,27
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,청계8가 사거리,종로구,37.57222366,127.0227051,28
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,종로3가역 8번출구,종로구,37.5724678,126.99189,14
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,62
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,14
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,19
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,창신3동주민센터,종로구,37.57772446,127.0152512,29
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,DDP 패션몰,중구,37.56764984,127.0118103,11
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,KT혜화지사 앞,종로구,37.57714462,127.0020599,17
신설동역 11번출구 뒤,종로구,37.57559204,127.02285,청계천 영도교,중구,37.5710144,127.0197449,24
창신역 1번출구 앞,종로구,37.57933426,127.0150833,동묘앞역 1번출구 뒤,종로구,37.57324219,127.0159073,110
창신역 1번출구 앞,종로구,37.57933426,127.0150833,을지로2가 사거리 북측,중구,37.56638336,126.9872055,14
창신역 1번출구 앞,종로구,37.57933426,127.0150833,동대문역 8번 출구,종로구,37.57014084,127.0093765,22
창신역 1번출구 앞,종로구,37.57933426,127.0150833,정동길입구,중구,37.56505203,126.9734039,12
창신역 1번출구 앞,종로구,37.57933426,127.0150833,동대문역사문화공원역 5번출구,중구,37.56430817,127.0064774,14
창신역 1번출구 앞,종로구,37.57933426,127.0150833,동대문디자인플라자,중구,37.5683136,127.0094605,18
창신역 1번출구 앞,종로구,37.57933426,127.0150833,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,17
창신역 1번출구 앞,종로구,37.57933426,127.0150833,동묘앞역 6번출구,종로구,37.5715332,127.0156174,11
창신역 1번출구 앞,종로구,37.57933426,127.0150833,창신3동주민센터,종로구,37.57772446,127.0152512,11
창신역 1번출구 앞,종로구,37.57933426,127.0150833,신당역 10번 출구,중구,37.56703186,127.0157929,13
독립문역 3-1번출구,종로구,37.57384872,126.9586945,경희궁 자이 3단지,종로구,37.56748962,126.9659195,178
독립문역 3-1번출구,종로구,37.57384872,126.9586945,KG타워 앞,중구,37.56339645,126.9689407,17
독립문역 3-1번출구,종로구,37.57384872,126.9586945,우리은행 서소문금융센터,중구,37.56284332,126.9726181,21
